id,titles,primary_title,year,rating,num_votes
tt1288558,Evil Dead,Evil Dead,2013,6.5,154239
tt1289401,Ghostbusters%Ghostbusters 3%Flapjack%Ghostbusters: Answer the Call%Untitled Ghostbusters Reboot,Ghostbusters,2016,5.2,200459
tt1289403,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,2018,7.4,32026
tt1289406,Harry Brown,Harry Brown,2009,7.2,83438
tt1290138,Frank & Lola,Frank & Lola,2016,5.9,5391
tt1291150,Ninja Turtles%Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,2014,5.8,198901
tt1291465,Raajneeti%Politics,Politics,2010,7.1,16183
tt1291547,Exxxit: Life After Porn%Life After%After Porn Ends%Triple Exxxit,After Porn Ends,2012,5.7,7486
tt1291566,The Vanishing of Sidney Hall%Sidney Hall,The Vanishing of Sidney Hall,2017,6.9,9175
tt1291570,Solace,Solace,2015,6.4,54562
tt1291580,Behind The Candelabra%Behind the Candelabra%Liberace,Behind The Candelabra,2013,7.0,40128
tt1291584,Warrior,Warrior,2011,8.2,428497
tt1291652,Snabba cash%Snabba Cash%Easy Money,Easy Money,2010,6.7,16401
tt1292566,How to Be Single,How to Be Single,2016,6.1,79743
tt1293842,The Winning Season,The Winning Season,2009,6.6,6126
tt1293847,xXx: Return of Xander Cage,xXx: Return of Xander Cage,2017,5.2,83799
tt1294213,Solitary Man,Solitary Man,2009,6.3,15454
tt1294226,The Last Song%Untitled Miley Cyrus Project,The Last Song,2010,6.0,79838
tt1294688,Last Night%Tell Me,Last Night,2010,6.6,46352
tt1294970,The Angriest Man in Brooklyn%92 Minutes,The Angriest Man in Brooklyn,2014,5.7,20665
tt1295072,The Trotsky,The Trotsky,2009,6.8,5799
tt1296898,Waiting for Forever,Waiting for Forever,2010,6.0,19529
tt1297919,Blitz,Blitz,2011,6.2,80752
tt1298644,The Hustle,The Hustle,2019,5.4,44377
tt1298649,The Watch%Neighborhood Watch,The Watch,2012,5.7,119939
tt1298650,P.O.T.C. 4%Pirates 4%Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2011,6.6,473265
tt1300851,The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day,2009,6.3,60898
tt1300853,Green Street Hooligans 2: Stand Your Ground%Green Street 2%Green Street Hooligans 2%Free Gravel,Green Street Hooligans 2,2009,4.8,13508
tt1300854,Iron Man Three%Iron Man 3%Caged Heat%Marvel Iron Man 3,Iron Man 3,2013,7.2,741284
tt1302006,I Heard You Paint Houses%The Irishman,The Irishman,2019,7.9,306604
tt1302011,Kung Fu Panda 2%Kung Fu Panda: The Kaboom of Doom,Kung Fu Panda 2,2011,7.2,247758
tt1302067,Yogi Bear,Yogi Bear,2010,4.6,20068
tt1303828,Defendor,Defendor,2009,6.8,35275
tt1305583,The Wedding Pact%Our Family Wedding,Our Family Wedding,2010,5.0,6663
tt1305591,Mars Needs Moms,Mars Needs Moms,2011,5.4,20804
tt1305797,Robot%Enthiran,Enthiran,2010,7.1,24506
tt1305806,El secreto de sus ojos%The Secret in Their Eyes,The Secret in Their Eyes,2009,8.2,188471
tt1306980,50/50%Live with It%I'm with Cancer%Untitled Seth Rogen Project%Untitled Cancer Comedy,50/50,2011,7.6,312347
tt1307068,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2012,6.7,106409
tt1307873,The Big Bang,The Big Bang,2010,5.4,6785
tt1308138,Mulan: Rise of a Warrior%Hua Mulan,Mulan: Rise of a Warrior,2009,6.8,5711
tt1308728,The Happytime Murders,The Happytime Murders,2018,5.4,23313
tt1308729,Bullet to the Head%Headshot,Bullet to the Head,2012,5.7,46901
tt1311060,A.C.O.D.%Adult Children of Divorce,A.C.O.D.,2013,5.6,12759
tt1311067,H2: Halloween II%Rob Zombie's Halloween II%Halloween 2: The Devil Walks Among Us%H2%Halloween 2%Halloween II,Halloween II,2009,4.9,47577
tt1311071,Kill Your Darlings,Kill Your Darlings,2013,6.5,34706
tt1313092,Animal Kingdom,Animal Kingdom,2010,7.3,54054
tt1313104,The Rising%The Cove,The Cove,2009,8.4,46873
tt1313139,The Oranges,The Oranges,2011,5.8,12376
tt1314177,Damage,Damage,2009,5.7,6766
tt1314228,Did You Hear About the Morgans?%Untitled Hugh Grant/Sarah Jessica Parker Project,Did You Hear About the Morgans?,2009,4.8,37266
tt1314652,Hanyo,Hanyo,2010,6.4,9178
tt1314655,Devil,Devil,2010,6.2,129459
tt1315981,A Single Man,A Single Man,2009,7.6,104571
tt1316037,Birdemic: Shock and Terror,Birdemic: Shock and Terror,2010,1.8,20897
tt1316536,The Loved Ones,The Loved Ones,2009,6.6,36616
tt1316540,The Turin Horse%A torinói ló,The Turin Horse,2011,7.8,15466
tt1316622,Wrecked,Wrecked,2010,5.3,15340
tt1318044,American Virgin%Virgin on Bourbon Street,American Virgin,2009,4.3,7569
tt1318514,Genesis: Apes%Caesar: Rise of the Apes%Rise of the Apes%Planet of the Apes: Genesis%Caesar%Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011,7.6,491093
tt1318517,The Man Who Killed Don Quixote,The Man Who Killed Don Quixote,2018,6.4,14912
tt1319694,Glorious 39,Glorious 39,2009,6.4,5110
tt1319704,Chatroom,Chatroom,2010,5.5,8720
tt1319718,Little Big Soldier%Da bing xiao jiang,Little Big Soldier,2010,6.9,14395
tt1320239,Burke and Hare,Burke and Hare,2010,6.2,19178
tt1320244,Cotton%The Last Exorcism,The Last Exorcism,2010,5.6,47480
tt1320253,The Expendables,The Expendables,2010,6.5,321633
tt1320261,Gulliver's Travels,Gulliver's Travels,2010,4.9,64815
tt1320291,The Reef,The Reef,2010,5.8,16977
tt1321509,Death at a Funeral,Death at a Funeral,2010,5.7,46289
tt1321860,The Beaver,The Beaver,2011,6.6,46854
tt1321870,Gangster Squad,Gangster Squad,2013,6.7,204036
tt1322269,August: Osage County,August: Osage County,2013,7.2,83553
tt1322312,Going the Distance,Going the Distance,2010,6.3,56222
tt1322333,Largo Winch II%Largo Winch 2 - Ultimatum%The Burma Conspiracy,The Burma Conspiracy,2011,6.2,7462
tt1323045,Frozen,Frozen,2010,6.1,66442
tt1323594,Despicable Me,Despicable Me,2010,7.6,492179
tt1323973,The Trials of Cate McCall,The Trials of Cate McCall,2013,6.3,5365
tt1324999,Twilight 4%Breaking Dawn: Part 1%Breaking Dawn%The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1,2011,4.9,220075
tt1325004,Twilight 3%The Twilight Saga: Eclipse - The IMAX Experience%Twilight: Eclipse%The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,2010,5.0,223888
tt1326972,Red Cliff II%Chi bi: Jue zhan tian xia,Red Cliff II,2009,7.6,22679
tt1327194,The Lucky One,The Lucky One,2012,6.5,99819
tt1327773,Lee Daniels' The Butler%The Butler,Lee Daniels' The Butler,2013,7.2,106974
tt1328634,New York,New York,2009,6.8,10103
tt1329457,Gainsbourg: A Heroic Life%Gainsbourg (Vie héroïque),Gainsbourg: A Heroic Life,2010,6.9,9378
tt1331025,The September Issue%Untitled Anna Wintour Documentary,The September Issue,2009,7.1,7354
tt1331064,Paper Heart,Paper Heart,2009,6.0,8041
tt1331307,Dread,Dread,2009,5.7,11620
tt1333125,Middleschool Date%The Catch%Homeschooled%Tampax%Super Hero Speed Dating%Veronica%The Proposition%A Sticky Situation%Movie 43%The Pitch%Machine Kids%Truth or Dare%Beezel%Happy Birthday%iBabe,Movie 43,2013,4.3,98268
tt1333667,When You're Strange,When You're Strange,2009,7.7,9043
tt1334102,Invasion of Privacy%The Resident,The Resident,2011,5.3,26055
tt1334260,Never Let Me Go,Never Let Me Go,2010,7.1,135614
tt1334512,Arthur,Arthur,2011,5.7,50362
tt1334537,Humpday,Humpday,2009,6.0,5464
tt1334553,The Perfect Host,The Perfect Host,2010,6.8,24471
tt1335975,47 Ronin,47 Ronin,2013,6.3,143951
tt1336006,The Revenant,The Revenant,2009,6.3,10535
tt1336608,Rock of Ages,Rock of Ages,2012,5.9,72921
tt1336617,Cyrus%Untitled Duplass Brothers Project,Cyrus,2010,6.3,33426
tt1337057,Rampage,Rampage,2009,6.2,17982
tt1340107,In a Better World%Hævnen%Julius,In a Better World,2010,7.6,38058
tt1340138,Terminator Genisys%Terminator: Genesis%Terminator 5,Terminator Genisys,2015,6.3,255324
tt1340773,Elektra Luxx,Elektra Luxx,2010,5.1,6896
tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,2011,7.1,184070
tt1341167,Skeleton Eyes%Four Lions%Boilerhouse%Roday Tomorrow,Four Lions,2010,7.3,70617
tt1341188,How Do You Know?%Untitled James L. Brooks Comedy%How Do You Know%Everything You've Got,How Do You Know,2010,5.4,45783
tt1341710,The Shrine%Cult,The Shrine,2010,5.5,13003
tt1343092,The Great Gatsby,The Great Gatsby,2013,7.2,467744
tt1343097,Luftslottet som sprängdes%The Girl Who Kicked the Hornet's Nest,The Girl Who Kicked the Hornet's Nest,2009,7.3,66968
tt1343703,Brestskaya krepost%Fortress of War%The Brest Fortress,Fortress of War,2010,7.5,8789
tt1343727,Dredd,Dredd,2012,7.1,246801
tt1345772,The Clinic,The Clinic,2010,5.4,6107
tt1345836,Gotham%The Dark Knight Rises: The IMAX Experience%Arkham%Batman 3%Magnus Rex%T.D.K.R.%The Dark Knight Rises,The Dark Knight Rises,2012,8.4,1484933
tt1349451,Butter,Butter,2011,6.2,20157
tt1351685,Jack the Giant Slayer%Jack the Giant Killer,Jack the Giant Slayer,2013,6.2,130003
tt1352369,Gurotesuku,Gurotesuku,2009,4.7,5760
tt1352388,Nude Nuns with Big Guns,Nude Nuns with Big Guns,2010,3.9,5466
tt1352824,Chloe,Chloe,2009,6.3,68399
tt1355546,The Unbeatable%Ayan,Ayan,2009,7.4,7868
tt1355630,If I Stay,If I Stay,2014,6.7,114072
tt1355631,The Infiltrator,The Infiltrator,2016,7.0,66606
tt1355644,Passengers,Passengers,2016,7.0,341442
tt1355683,Black Mass,Black Mass,2015,6.9,164920
tt1356864,I'm Still Here: The Lost Years of Joaquin Phoenix%I'm Still Here%Untitled Joaquin Phoenix Documentary,I'm Still Here,2010,6.2,20585
tt1360860,Darbareye Elly,Darbareye Elly,2009,8.0,43764
tt1361318,Good People,Good People,2014,5.5,15302
tt1361835,Das letzte Schweigen%The Silence,Das letzte Schweigen,2010,7.0,6476
tt1365050,Beasts of No Nation,Beasts of No Nation,2015,7.7,71880
tt1365519,Tomb Raider,Tomb Raider,2018,6.3,186266
tt1366344,The Sitter,The Sitter,2011,5.7,67582
tt1366365,The Cold Light of Day,The Cold Light of Day,2012,4.9,34959
tt1368116,Merantau,Merantau,2009,6.7,10009
tt1368440,Branded%The Mad Cow,Branded,2012,4.7,8763
tt1369706,John Carpenter's The Ward%The Ward,The Ward,2010,5.6,39843
tt1371111,Cloud Atlas,Cloud Atlas,2012,7.4,340813
tt1371150,This Is Where I Leave You,This Is Where I Leave You,2014,6.6,71656
tt1371630,Kûki ningyô%Air Doll,Air Doll,2009,6.9,6024
tt1372686,Coriolanus,Coriolanus,2011,6.1,30691
tt1374989,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,5.8,50318
tt1374992,Upside Down,Upside Down,2012,6.4,68731
tt1375666,Oliver's Arrow%Inception: The IMAX Experience%Inception,Inception,2010,8.8,2011326
tt1375670,Mad Families%Lakefront%Lake House%Untitled Adam Sandler Project%Grown Ups,Grown Ups,2010,5.9,224662
tt1375789,Race 2,Race 2,2013,5.3,14972
tt1376213,The Adventurer: The Curse of the Midas Box%Mariah Mundi and the Midas Box,The Adventurer: The Curse of the Midas Box,2013,5.5,5866
tt1379177,The Disappearance of Alice Creed,The Disappearance of Alice Creed,2009,6.7,24803
tt1379182,Kynodontas%Dogtooth,Dogtooth,2009,7.3,80016
tt1381404,The Company You Keep,The Company You Keep,2012,6.4,31189
tt1381418,You May Not Kiss the Bride%Wedlocked,You May Not Kiss the Bride,2011,5.4,6595
tt1381505,Father of Invention%Robert Axle%Daddy's Home%Reinventing Robert Axle,Father of Invention,2010,5.8,8158
tt1382725,La Rafle%La rafle,La Rafle,2010,7.1,8108
tt1385826,The Adjustment Bureau,The Adjustment Bureau,2011,7.0,240625
tt1385867,Cop Out%A Couple of Cops%A Couple of Dicks,Cop Out,2010,5.6,84646
tt1385912,I Can Do Bad All by Myself%Tyler Perry's I Can Do Bad All by Myself,I Can Do Bad All by Myself,2009,4.5,9453
tt1385956,Particle Fever,Particle Fever,2013,7.4,7130
tt1386588,The Back Ups%The B Team%The Other Guys,The Other Guys,2010,6.6,238556
tt1386691,Shimmer Lake,Shimmer Lake,2017,6.2,11034
tt1386697,Suicide Squad%Task Force X%Bravo 14,Suicide Squad,2016,6.0,588582
tt1386703,Total Recall,Total Recall,2012,6.3,237635
tt1386925,The Dead,The Dead,2010,5.7,8735
tt1386932,Ip Man 2%Yip Man 2%Ip Man 2: Legend of the Grandmaster,Ip Man 2,2010,7.5,95843
tt1389072,Downsizing,Downsizing,2017,5.7,95862
tt1389096,Stand Up Guys,Stand Up Guys,2012,6.5,52573
tt1389127,Texas Killing Fields%The Texas Killing Fields%The Fields,Texas Killing Fields,2011,5.7,18548
tt1389137,We Bought a Zoo,We Bought a Zoo,2011,7.1,132848
tt1389139,When the Bough Breaks,When the Bough Breaks,2016,5.1,5665
tt1390411,In the Heart of the Sea,In the Heart of the Sea,2015,6.9,119742
tt1390535,The Final,The Final,2010,5.4,10315
tt1391034,And Soon the Darkness,And Soon the Darkness,2010,5.2,16215
tt1391137,Why Did I Get Married 2%Why Did I Get Married Too?,Why Did I Get Married Too?,2010,4.7,8970
tt1392170,The Hunger Games%Artemis,The Hunger Games,2012,7.2,831779
tt1392190,Mad Max: Fury Road,Mad Max: Fury Road,2015,8.1,858992
tt1392197,Marmaduke,Marmaduke,2010,4.3,14123
tt1392214,Prisoners,Prisoners,2013,8.1,583407
tt1393742,Jesus Henry Christ,Jesus Henry Christ,2011,6.4,5869
tt1396208,Action Replayy,Action Replayy,2010,4.2,5515
tt1396218,Mr. Popper's Penguins,Mr. Popper's Penguins,2011,6.0,86246
tt1396221,Passion Play,Passion Play,2010,4.6,7274
tt1396226,Twice Born%Venuto al mondo,Twice Born,2012,7.4,15592
tt1396484,It: Chapter One,It,2017,7.3,444198
tt1397280,Taken 2,Taken 2,2012,6.3,285919
tt1397514,Journey to the Mysterious Island%Journey 2: The Mysterious Island%Untitled Journey to the Center of the Earth Sequel,Journey 2: The Mysterious Island,2012,5.8,91145
tt1398426,Straight Outta Compton,Straight Outta Compton,2015,7.8,176513
tt1398428,YellowBrickRoad,YellowBrickRoad,2010,4.8,5711
tt1399103,Transformers: Dark of the Moon%Transformers: Dark of the Moon 3D%Transformers: Dark of the Moon - An IMAX 3D Experience%D.O.T.M.%Transformers 3%Transformers 3: Dark of the Moon,Transformers: Dark of the Moon,2011,6.2,380520
tt1399683,Winter's Bone,Winter's Bone,2010,7.2,134053
tt1401143,Rare Exports%Rare Exports: A Christmas Tale,Rare Exports,2010,6.7,25508
tt1401152,Unknown White Male%Unknown,Unknown,2011,6.8,245088
tt1402488,Happy Feet 2%Happy Feet Two,Happy Feet Two,2011,5.9,40976
tt1403177,Hesher%Rebel,Hesher,2010,7.0,50240
tt1403214,Paradies: Liebe%Paradise: Love,Paradise: Love,2012,7.1,8324
tt1403241,Wolves,Wolves,2014,5.3,8050
tt1403865,True Grit,True Grit,2010,7.6,305772
tt1403981,Memoirs%Remember Me,Remember Me,2010,7.1,136074
tt1403988,The Romantics,The Romantics,2010,5.1,11577
tt1405365,Celeste & Jesse Forever%Celeste and Jesse Forever,Celeste & Jesse Forever,2012,6.6,28629
tt1405500,For Colored Girls Who Have Considered Suicide When the Rainbow Is Enuf%For Colored Girls,For Colored Girls,2010,6.1,7113
tt1407049,Altitude,Altitude,2010,4.8,9749
tt1407061,Just Wright,Just Wright,2010,5.9,13241
tt1407084,Twelve,Twelve,2010,5.7,11778
tt1408101,Untitled Star Trek Sequel%Star Trek XII%Star Trek Into Darkness%2%Star Trek 2,Star Trek Into Darkness,2013,7.7,458977
tt1408253,Ride Along,Ride Along,2014,6.2,101057
tt1409024,M.III.B.%Men in Black(TM) III%Men in Black III%Men in Black 3D%Men in Black 3%M.I.B.³,Men in Black 3,2012,6.8,330217
tt1410063,Jin ling shi san chai%13 Flowers of Nanjing%The Flowers of War,The Flowers of War,2011,7.6,48815
tt1411238,Fuckbuddies%No Strings Attached,No Strings Attached,2011,6.2,210061
tt1411250,The Chronicles of Riddick: Rule the Dark%Riddick,Riddick,2013,6.4,152223
tt1411664,Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star,2011,3.2,11235
tt1411697,The Hangover Part II,The Hangover Part II,2011,6.4,457074
tt1411704,Hop%I Hop,Hop,2011,5.4,30823
tt1412386,The Best Exotic Marigold Hotel%The Best Exotic Marigold Hotel for the Elderly & Beautiful,The Best Exotic Marigold Hotel,2011,7.2,89056
tt1412528,Table 19,Table 19,2017,5.8,25638
tt1413492,12 Strong%Horse Soldiers,12 Strong,2018,6.6,65077
tt1413495,Paranoia,Paranoia,2013,5.7,34546
tt1414382,You Again,You Again,2010,5.8,48807
tt1415283,Nanny McPhee and the Big Bang%Nanny McPhee Returns,Nanny McPhee Returns,2010,6.1,27517
tt1416801,Kill the Irishman,Kill the Irishman,2011,7.1,45049
tt1417299,Someone Like You%Unnaipol Oruvan,Unnaipol Oruvan,2009,8.0,5073
tt1417592,Pearl Jam Twenty,Pearl Jam Twenty,2011,8.3,7526
tt1418377,"I, Frankenstein","I, Frankenstein",2014,5.1,77557
tt1418646,Beneath Hill 60,Beneath Hill 60,2010,7.1,7453
tt1418712,Outpost: Black Sun,Outpost: Black Sun,2012,5.0,5008
tt1421051,Somewhere,Somewhere,2010,6.3,42173
tt1422020,Dog Pound,Dog Pound,2010,7.0,10744
tt1422032,También la lluvia,También la lluvia,2010,7.4,12514
tt1422122,Amintiri din epoca de aur%Tales from the Golden Age,Tales from the Golden Age,2009,7.8,5009
tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,6.2,27003
tt1423894,Barney's Version,Barney's Version,2010,7.3,23803
tt1423995,Stone,Stone,2010,5.4,40016
tt1424003,The Infidel,The Infidel,2010,6.4,6349
tt1424310,Sap ji sang ciu%Chinese Zodiac%CZ12%Armour of God III,Chinese Zodiac,2012,6.1,20972
tt1424327,Eyes Wide Open%Einayim Petukhoth,Eyes Wide Open,2009,7.3,5959
tt1424381,Predator 3%Predators,Predators,2010,6.4,209022
tt1424432,Senna,Senna,2010,8.5,62518
tt1424797,I Killed My Mother%J'ai tué ma mère,I Killed My Mother,2009,7.5,27159
tt1426329,Lovelace,Lovelace,2013,6.2,38125
tt1426352,Amer,Amer,2009,6.2,5580
tt1427298,The Human Race,The Human Race,2013,5.2,10271
tt1428538,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,2013,6.1,192351
tt1430132,X-Men Origins: Wolverine 2%Wolverine 2%The Wolverine,The Wolverine,2013,6.7,423165
tt1430607,Arthur Christmas in 3D%Arthur Christmas,Arthur Christmas,2011,7.1,49132
tt1430612,Brick Mansions%District B13,Brick Mansions,2014,5.7,39469
tt1430615,Big Miracle%Whales%Everybody Loves Whales,Big Miracle,2012,6.5,18476
tt1430626,The Pirates! In an Adventure with Scientists!%The Pirates! Band of Misfits%The Pirates! Band of Misfits in 3D,The Pirates! Band of Misfits,2012,6.7,44211
tt1431045,X-Men Origins: Deadpool%Deadpool%Skullpoopl%X-Men: Deadpool,Deadpool,2016,8.0,884108
tt1431181,Another Year,Another Year,2010,7.3,27522
tt1433108,Faster,Faster,2010,6.4,99085
tt1433207,The Details,The Details,2011,6.1,8853
tt1433562,High Lane%Vertige,High Lane,2009,5.6,7257
tt1433810,Dhobi Ghat%Mumbai Diaries,Mumbai Diaries,2010,7.0,12273
tt1433811,Disconnect,Disconnect,2012,7.5,72394
tt1433822,The Apparition,The Apparition,2012,4.1,18710
tt1434435,Mother's Day,Mother's Day,2010,6.3,15718
tt1435513,Hysteria,Hysteria,2011,6.7,30178
tt1436045,Jûsan-nin no shikaku%13 Assassins,13 Assassins,2010,7.6,61057
tt1436559,"Love, Wedding, Marriage%Keep It Together","Love, Wedding, Marriage",2011,4.9,8937
tt1436562,Rio: The Movie%Rio,Rio,2011,6.9,202831
tt1436568,Assassination Games%Weapon,Assassination Games,2011,6.1,16429
tt1437357,Faust,Faust,2011,6.6,5054
tt1437358,Mientras duermes,Mientras duermes,2011,7.2,37880
tt1438173,Bait,Bait,2012,5.2,16124
tt1438176,Frightnight%Fright Night,Fright Night,2011,6.3,98301
tt1438254,The Death and Life of Charlie St. Cloud%Charlie St. Cloud,Charlie St. Cloud,2010,6.4,57879
tt1438298,Guzaarish%Request,Guzaarish,2010,7.4,16954
tt1439572,Perfect Sense,Perfect Sense,2011,7.1,55137
tt1440129,Battleship,Battleship,2012,5.8,233755
tt1440161,A Little Bit of Heaven%Earthbound,A Little Bit of Heaven,2011,6.3,27488
tt1440292,Submarine,Submarine,2010,7.3,84270
tt1440345,This Must Be the Place,This Must Be the Place,2011,6.7,32101
tt1440728,A Very Private Gentleman%The American,The American,2010,6.3,90714
tt1440732,Bel Ami,Bel Ami,2012,5.4,17704
tt1440741,Do Começo ao Fim%From Beginning to End,From Beginning to End,2009,6.6,7441
tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,6.9,48049
tt1441395,Under the Skin,Under the Skin,2013,6.3,126527
tt1441912,The Way,The Way,2010,7.4,29944
tt1441940,Broken,Broken,2012,7.3,13162
tt1441951,Quartet,Quartet,2012,6.8,18897
tt1441952,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,2011,6.8,61352
tt1441953,Testament of Youth,Testament of Youth,2014,7.3,26047
tt1442571,Jin yi wei,Jin yi wei,2010,6.3,7483
tt1445520,Footnote%Hearat Shulayim,Footnote,2011,7.1,5655
tt1446072,Game of Death,Game of Death,2011,4.7,6412
tt1446147,Sexy. Silly? Slayer!%Cat Run%Roadkill,Cat Run,2011,5.6,5234
tt1446192,Rise of the Guardians,Rise of the Guardians,2012,7.3,153688
tt1446714,Alien 0%Prometheus,Prometheus,2012,7.0,561407
tt1447500,The Great Warrior%Magadheera,The Great Warrior,2009,7.7,17762
tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,5.8,5623
tt1447972,StreetDance 3D,StreetDance 3D,2010,5.9,10816
tt1448755,Killer Elite,Killer Elite,2011,6.4,122447
tt1449283,Untitled Winnie the Pooh Reboot%Untitled Disney Animation Project%Winnie the Pooh,Winnie the Pooh,2011,7.2,21344
tt1450321,Filth,Filth,2013,7.1,99680
tt1452628,Vanishing on 7th Street,Vanishing on 7th Street,2010,4.9,24721
tt1453405,"Monsters University%Monsters, Inc. 2: Lost in Scaradise%Monsters Inc. 2",Monsters University,2013,7.3,314718
tt1454029,The Help,The Help,2011,8.0,420431
tt1454468,Gravity,Gravity,2013,7.7,757074
tt1455811,Sour And Sweet%Khatta Meetha,Khatta Meetha,2010,5.7,9366
tt1456060,Boy Wonder,Boy Wonder,2010,6.8,8807
tt1456472,Habemus Papam%We Have a Pope,We Have a Pope,2011,6.7,12950
tt1456635,Goon,Goon,2011,6.8,83041
tt1456941,"Tomorrow, When the War Began","Tomorrow, When the War Began",2010,6.2,30082
tt1457765,The Haunting in Georgia%The Haunting in Connecticut 2: Ghosts of Georgia,The Haunting in Connecticut 2: Ghosts of Georgia,2013,5.3,15938
tt1457767,The Warren Files%The Conjuring,The Conjuring,2013,7.5,431469
tt1458169,Kidnap,Kidnap,2017,5.9,33000
tt1458175,The Next Three Days,The Next Three Days,2010,7.4,179164
tt1460743,The Swordswoman's World%Jian yu%Reign of Assassins,Reign of Assassins,2010,6.8,7387
tt1462041,Dream House,Dream House,2011,6.0,62725
tt1462758,Buried,Buried,2010,7.0,147559
tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012,6.6,44512
tt1462900,Yi dai zong shi%The Grandmaster,The Grandmaster,2013,6.6,30899
tt1462901,All Is Bright,All Is Bright,2013,5.6,5671
tt1464174,"Big Momma's House 3%Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",2011,4.4,25093
tt1464540,I Am Number Four%I Am Number Four: The IMAX Experience,I Am Number Four,2011,6.1,225375
tt1464580,Stake Land,Stake Land,2010,6.5,40200
tt1464763,Mute,Mute,2018,5.4,29749
tt1465505,"Red White & Blue%Red, White and Blue",Red White & Blue,2010,6.4,5448
tt1465522,Tucker and Dale vs Evil%Tucker & Dale vs. Evil,Tucker and Dale vs Evil,2010,7.5,162852
tt1465533,Columbus Circle,Columbus Circle,2012,6.0,10205
tt1467304,The Human Centipede (First Sequence)%The Human Centipede,The Human Centipede (First Sequence),2009,4.4,71957
tt1468846,Get a Job,Get a Job,2016,5.3,21072
tt1469304,Baywatch,Baywatch,2017,5.5,156739
tt1470023,MacGruber,MacGruber,2010,5.5,41951
tt1470827,Monsters,Monsters,2010,6.4,86824
tt1472584,Max Steel,Max Steel,2016,4.6,17926
tt1473832,Bridget Jones's Baby%Bridget Jones 3,Bridget Jones's Baby,2016,6.5,66621
tt1474276,Summer Wars%Samâ uôzu,Summer Wars,2009,7.5,25567
tt1477076,Saw 3D: The Final Chapter%Jigsaw Puzzle 3D%Saw: The Final Chapter%Saw VII 3D%Saw 3D%Saw VII,Saw: The Final Chapter,2010,5.6,88893
tt1477715,Michael Jackson's This Is It: The IMAX Experience%This Is It%Michael Jackson's This Is It,This Is It,2009,7.2,38128
tt1477834,Ahab%Aquaman,Aquaman,2018,6.9,351141
tt1477837,Cedar Rapids,Cedar Rapids,2011,6.2,35788
tt1477855,Hyde Park on Hudson,Hyde Park on Hudson,2012,5.8,11153
tt1478338,Bridesmaids,Bridesmaids,2011,6.8,263509
tt1478839,The Art of Racing in the Rain,The Art of Racing in the Rain,2019,7.6,22273
tt1478964,Attack the Block,Attack the Block,2011,6.6,98390
tt1480295,Shrapnel%Killing Season,Killing Season,2013,5.4,35412
tt1480656,Cosmopolis,Cosmopolis,2012,5.1,44063
tt1481572,Happythankyoumoreplease,Happythankyoumoreplease,2010,6.8,28939
tt1482459,Dr. Seuss' The Lorax%The Lorax%Dr. Seuss' The Lorax: An IMAX 3D Experience,The Lorax,2012,6.4,96761
tt1483013,Horizons%Oblivion,Oblivion,2013,7.0,477594
tt1483324,Middleton%At Middleton%Admissions,At Middleton,2013,6.5,7720
tt1483797,Redline,Redline,2009,7.5,11018
tt1483831,Lebanon,Lebanon,2009,6.9,10919
tt1485796,The Greatest Showman,The Greatest Showman,2017,7.6,227885
tt1486185,The Girl with the Red Riding Hood%Red Riding Hood,Red Riding Hood,2011,5.5,106996
tt1486190,Tamara Drewe,Tamara Drewe,2010,6.2,20298
tt1486192,The Raven,The Raven,2012,6.4,81704
tt1486193,Red August%Georgia%Untitled Renny Harlin/Georgia-Russia War Project%5 Days of War,5 Days of War,2011,5.6,13413
tt1486834,The F Word%What If%If You're Lucky,The F Word,2013,6.8,69399
tt1487118,Chalet Girl,Chalet Girl,2011,6.3,23608
tt1487931,Khumba,Khumba,2013,5.7,5476
tt1488181,Adventures in Zambezia%Zambezia,Adventures in Zambezia,2012,5.8,6610
tt1488555,The Change-Up,The Change-Up,2011,6.3,164406
tt1488606,Triple Frontier,Triple Frontier,2019,6.4,102544
tt1489887,Booksmart,Booksmart,2019,7.2,85893
tt1489889,Central Intelligence,Central Intelligence,2016,6.3,155610
tt1490017,Lego: The Piece of Resistance%The Lego Movie,The Lego Movie,2014,7.7,319845
